GABEL,GH,NABEL,NH,e1,e2
5.105264587,40.64,43.40479765,248.37,,
5.98575969,54.38,65.17219369,335.97,,
5.692444198,40.63,52.54693512,97.2,,
6.300324985,41.8,17.4094115,46.8197,,
5.482001103,44.37,36.83040335,99.5903,,
5.237589577,39.69,34.42454111,135.171,,
6.151680481,37.49,24.58112965,121.55,,
5.828602663,43.02,26.8796328,83.4657,,
5.325969111,33.97,29.28403089,168.922,,
5.571003254,43.12,47.49103577,213.221,,
5.496439021,37,43.0761855,167.972,,
4.954495963,40.02,30.74100502,213.389,,
6.137911491,49.93,47.28473319,403.75,,
4.634863757,34.11,42.42065714,269.54,,
6.300295763,31.84,45.54426568,291.991,,
4.844912256,30.56,48.37887935,162.018,,
5.381120021,34.43,34.03537678,198.52,,
6.090645181,37.41,28.11887064,136.85,,
4.970938775,38.79,25.08615736,105.431,,
5.814311492,40.42,28.57949872,112.18,,
4.174413542,32.63,27.10473901,115.114,,
5.183334209,39.76,43.18991025,234.531,,
6.078327756,32.97,37.62320897,273.811,,
5.287368944,31.4,34.54353754,117.1,,
5.937992907,37.01,78.30569215,283.33,,
6.745259015,38.27,31.18930723,112.609,,
4.696594499,44.1,46.26405711,69.3398,,
5.315831948,42.99,58.80764837,196.6,,
5.286092618,55.16,20.26755817,197.04,,
4.349422244,42.73,77.78916489,224.34,,
5.181930475,35.35,43.48560403,134.4,,
4.390094711,38.06,55.19908895,104.92,,
4.705530257,35.35,35.70912607,123.871,,
5.092312097,36.78,41.00218267,191.2,,
5.027803937,37.19,32.56995237,127.71,,
5.346020275,50.13,65.42456962,151.21,,
5.568455172,37.64,18.41010447,60.8534,,
4.369592183,52.87,50.92987025,162.57,,
4.306256884,31.86,23.39220341,58.6798,,
4.786205941,40.29,25.65171638,83.1,,
3.64507973,50.66,22.76447683,125.38,,
4.083367371,40.53,32.23489508,95.0392,,
4.063518335,43.71,41.96906896,303.27,,
5.163791437,47.54,39.25157036,110.127,,
3.546665049,37.34,64.02958318,125.51,,
3.87999778,39.58,33.51877963,67.5702,,
4.154715112,33.86,45.67916801,86.9887,,
4.555699835,34.8,24.73346887,81.22,,
4.970759602,28.67,20.80385589,115.879,,
4.680724262,35.7,24.40012345,80.7206,,
4.768941429,31.35,30.514955,101.431,,
4.287305435,37.81,22.49281742,108.46,,
4.907472519,19.57,35.82396645,132.918,,
3.877277536,24.49,33.44908473,64.99,,
4.636807464,40.33,58.71482803,163.079,,
4.223682719,52.38,41.64159942,123.979,,
3.765110906,40.52,47.05596636,159.598,,
108.3186754,24.63,51.80855388,192.94,,
5.020783874,26.67,34.72402351,152.19,,
4.914156891,31.45,40.22432281,181.28,,
3.657787062,36.02,32.07989845,138.401,,
4.120674812,38.31,51.84605586,86.9398,,
5.383686971,46.45,23.43514943,70.5807,,
5.463584574,51.09,21.21477744,83.5479,,
5.675068667,41.75,68.32371001,157.96,,
5.519075117,29.7,60.49710439,138.05,,
4.754588799,33.24,25.46199488,46.9602,,
4.203006384,19.01,29.41985618,79.0497,,
4.888007519,28.47,61.57054031,129.78,,
4.005710703,31.93,40.89488314,80.9803,,
4.53492293,37.76,18.82320091,43.5095,,
4.188646639,38.92,47.97464327,127.19,,
4.863151487,27.04,27.56037786,112.14,,
4.142176469,25.77,23.97327688,83.2143,,
3.354021404,39.21,21.44244502,82.41,,
4.470910955,52,30.80435381,57.0101,,
4.637607437,25.39,11.09306426,25.0199,,
4.449389249,38.24,20.59223665,36.7003,,
5.234316639,45.7,46.26328278,117.901,,
4.303132444,47.73,33.66992341,115.38,,
4.385320405,35.85,41.27961709,122,,
4.066566208,22,43.10277194,77.5599,,
5.932250938,42.72,54.06824878,127.081,,
5.664562198,47.77,54.00019339,260.08,,
4.055110878,35.23,62.51372033,143.15,,
5.749582553,44.96,36.31305225,107.819,,
4.459670512,42.03,42.26077916,125.069,,
7.450578254,21.5,28.45095248,88.31,,
7.43751598,16.81,22.12635487,80.8186,,
7.838202418,17.09,28.2811429,93.4002,,
11.42479976,17.16,26.35087887,69.8372,,
8.652698278,21.91,25.32835393,81.8699,,
7.799324907,8.37,27.68993788,74.6301,,
6.136965286,20.25,22.33809664,73.6304,,
7.136281543,21.67,65.29540577,129.82,,
6.747932658,17.3,29.28499167,96.9808,,
8.515780647,21.6,56.77431721,124.3,,
7.688793506,16.37,52.0567357,122.86,,
8.447824322,21.12,28.71581351,55.7889,,
6.628620309,13.28,23.29019204,79.9271,,
4.617520194,15.69,24.73241072,102.14,,
10.20236041,12.98,29.68813535,114.951,,
10.98650169,21.71,34.90862234,74.6101,,
6.71351915,18.5,16.29703866,55.8986,,
9.889846907,12.58,34.49833863,117.6,,
10.43021389,15.26,26.79069247,92.09,,
13.5299669,17.41,18.30671449,73.3595,,
9.31967784,25.92,35.88330793,62.7,,
8.461321466,16.64,25.85971577,78.1607,,
8.214098187,21.66,10.23555233,20.4901,,
8.944156591,20.3,46.84799973,91.6803,,
5.114126244,17.01,24.78770938,68.1373,,
8.665662576,11.05,21.9356841,51.4197,,
5.950059197,22.93,20.88115685,62.7796,,
8.164953612,21.6,29.98938192,79.5892,,
4.195865985,13.74,15.4246392,73.0099,,
8.265557278,10.03,29.41464678,84.1794,,
3.889233825,12.94,33.80850791,64.6094,,
6.930050292,17.06,28.91204202,129.8,,
9.963435981,11.6959219,79.39169954,156.711,,
4.798277161,6.769930819,32.26823461,103.789,,
11.29558342,15.20787312,20.28404181,70.2307,,
9.839386536,20.34682998,41.15017082,144.842,,
7.347599753,44.27836347,52.06742176,102.48,,
10.19325559,35.79015595,40.03294562,70.0155,,
9.128727846,52.35518988,31.78839587,100.064,,
12.38442802,41.43441051,19.41990266,70.5333,,
15.36234286,44.95694387,31.09264415,112.552,,
9.306992805,59.92010476,24.36609645,97.5368,,
10.44125278,53.25070437,19.00307005,92.6836,,
6.524435956,17.07,24.83345891,59.4745,,
7.320616583,22.29,21.5650758,62.6268,,
5.034970927,18.4,29.07963809,90.9669,,
12.21182563,44.05,29.79807691,86.6316,,
9.011901299,15.69,44.91053301,109.495,,
7.060862865,14.47,40.43478633,70.8948,,
6.21931525,21.69,85.0332023,206.836,,
6.03437241,25.79,29.19715781,72.8998,,
8.379924587,8.26,47.44784521,90.7204,,
6.60381563,4.63,23.50231637,92.475,,
6.318875212,11.32,22.84192705,67.9631,,
6.258537677,14.1,38.43873934,94.3106,,
9.322314917,18.9,43.95595729,160.38,,
5.889445378,14.68,22.53101942,70.1559,,
8.265802132,11.63,14.51695586,35.5,,
5.572030882,10.25,34.24884786,118.559,,
7.207889656,15.74,37.42988779,78.2033,,
12.08420575,24.09,9.665665653,18.501,,
8.965649644,20.63,44.54699417,82.6628,,
4.888727403,20.95,22.12627315,65.5589,,
6.754986303,13.19,72.29524881,133.331,,
4.587570401,16.44,66.1477075,148.52,,
6.946625872,13.05,47.49732817,101.02,,
6.509560308,15.33,66.56954388,129.74,,
8.938269874,24.63,14.35021697,54.8499,,
6.33410569,26.26,46.05209215,83.6299,,
5.992492537,9.42,34.02768697,67.89,,
6.077927301,10.87,53.51608108,247.75,,
7.042706776,18.4,13.16525371,54.5801,,
8.107122153,21.32,31.48538311,126.698,,
19.87552012,13.83,41.05707948,124.972,,
7.653299397,17.17,17.06692645,47.23,,
11.59757503,14.79,65.51301141,111.28,,
5.945191626,11.25,23.46286746,100.893,,
12.35691687,27.66,60.96527709,40.7011,,
9.491467734,13.58,42.19858141,110.15,,
12.44423569,15.7,33.98817458,116.201,,
9.480762323,14.73,31.4923902,41.8498,,
7.10066546,18.31,35.83098634,90.5423,,
8.414603681,22.87,43.35052907,231.52,,
8.796437728,9.3,41.84257428,175.24,,
8.130701329,21.29,43.79138873,183.66,,
12.17172538,7.74,20.96688836,109.692,,
10.45675577,29.86,19.15322347,58.5795,,
10.85101069,22.81,24.16319837,106.92,,
8.902550273,22.33,66.84719911,133.67,,
7.059794514,22.65,42.906361,173.491,,
11.46350076,9.8,34.59911775,106.32,,
8.321116199,17.21,38.47513014,121.55,,
8.075236522,14.23,42.38338329,139.05,,
7.722666459,38.25,40.50313971,129.84,,
7.605829832,30.79,41.62340501,111.718,,
8.629973932,37.26,33.05813427,115.57,,
7.643997483,37.43,37.80897968,75.18,,
8.534764266,49.66,37.09059122,164.05,,
8.325392585,42.67,25.74422807,105.92,,
9.235223114,54.12,38.53460583,83.0399,,
6.830706682,41.99,52.70714173,104.14,,
7.563393533,38.97,28.78734526,176.15,,
8.479858831,50.53,25.33323988,66.8681,,
8.889217346,49.05,43.97646698,168.499,,
6.635499677,39.02,18.75413528,76.4397,,
6.893211641,30.63,19.44213841,99.5,,
7.150964726,31.94,28.85769129,135.36,,
8.695879347,27.09,36.01662467,98.8298,,
7.843017809,24.47,40.95641774,98.5096,,
11.67873699,42.02,33.93638206,136.851,,
7.334194761,23.21,19.18800698,55.3801,,
6.898168434,25.56,21.95141127,76.0003,,
9.692909467,39.62,31.67594946,103.951,,
11.20761136,28.35,34.72302653,89.5592,,
9.293023515,25.74,66.1061308,391.14,,
10.71650799,37.57,21.4321162,106.851,,
10.7745763,50.72,29.47403117,92.9804,,
8.320768913,46.49,21.86467777,83.7705,,
8.397986445,32.49,20.69058617,64.9799,,
8.48178931,22.5,37.78361329,132.12,,
7.834294904,23.7,42.05956526,112.421,,
8.501162518,24.86,41.87676884,156.511,,
9.391308241,31.93,43.09787591,154.66,,
11.26474498,35.98,28.03462322,125.98,,
9.751597476,33.5,25.90770115,133.7,,
11.56879416,44.53,37.74195494,187.72,,
10.53940237,33.77,26.1063658,55.9297,,
9.705784496,34.08,15.93544988,123.08,,
10.73456281,41.6,31.10513682,193.61,,
7.357253512,32.78,26.79952166,190.35,,
8.565953665,25.52,25.2724099,84.2298,,
8.776813415,33.35,52.06106556,98.051,,
9.747197586,30.6,86.37182959,167.63,,
75.83430854,285,27.40635636,113.842,,
87.33318109,282.18,24.98611339,61.2006,,
65.91843315,187.44,33.65868411,86.2276,,
5.900215732,37.84,30.46306493,87.419,,
1.805268505,60.36559676,52.72967109,52.5804,,
2.134472035,90.37945562,34.7366548,61.1906,,
1.954807653,69.58873829,16.55722255,65.9796,,
2.156725539,54.29174289,24.10914261,35.7905,,
2.074793486,81.06228172,18.10354323,67.7306,,
1.987131776,78.59672099,23.91880983,77.5,,
2.153894264,58.13750762,15.14369472,41.4912,,
1.975048755,61.16885637,27.2540078,19.9185,,
2.26323906,73.28150119,28.96321402,73.4799,,
1.936479175,56.49911303,33.01531005,111.3,,
2.045936695,49.70646932,35.70713088,84.9596,,
2.156115163,79.6932341,26.3404042,107.14,,
1.857197993,66.0601336,25.74902994,110.2,,
2.17801262,60.66203781,40.76092186,145.719,,
3.431794461,84.21316315,35.77749184,103.22,,
3.594358703,61.48601641,89.92819697,187.36,,
1.941966832,52.47962747,34.23562115,71.4498,,
1.923947387,55.09181496,23.74645849,84.61,,
2.687534852,66.9048312,28.08329107,87.9505,,
2.368743082,66.53985809,32.37730928,137.971,,
1.871760532,61.36010865,35.44838954,73.0792,,
2.577560846,45.83679805,71.67047724,153.42,,
1.920727541,70.25015245,34.34593691,101.28,,
3.707145364,50.68026221,27.69028981,118.71,,
1.794104715,70.84144077,25.48748203,84.0801,,
1.827984383,21.58,46.26515906,89.9809,,
2.225788184,46.03,33.54538834,133.58,,
2.01311452,30.98,37.59780011,125.868,,
3.253956104,49.93,28.0623689,76.0903,,
2.707573007,40.71,39.38246003,90.8005,,
2.946712214,38.85,23.97463557,102.06,,
3.12791832,40.7,29.03167914,85.6984,,
3.112841221,42.36,19.99536217,57.0908,,
2.358855337,47.56,41.55412407,180.89,,
2.397112655,33.86,22.35635722,112.81,,
3.513321602,45.08,17.26018043,47.6405,,
4.201856358,52.78,47.4385356,94.05,,
3.480781196,35.63,47.6234122,91.16,,
1.93885251,36.4,27.6917843,117.988,,
3.08170919,34.6,58.74880793,108.87,,
3.130654617,29.4,26.98598999,91.4401,,
3.490453079,39.49,38.80225402,77.5401,,
2.979118678,29.9,49.51706653,77.5328,,
2.793149382,31.51,40.49983578,93.7708,,
2.843737749,22.88,109.8440275,210.31,,
3.269219561,23.05,36.68014064,127.88,,
3.100226451,46.67,34.42011528,87.4503,,
2.789567072,40.17,25.59092413,75.0497,,
3.824027644,24.34,24.62848472,147.12,,
2.440083065,35.1,22.26282116,87.8596,,
2.518500701,35.79,26.0768843,92.74,,
2.774857538,24.56,52.50312659,390.64,,
3.528062785,38.3,30.85229909,99.9602,,
2.43282117,23.76,44.55939159,227.19,,
2.243850585,26.76,32.68471531,106.72,,
2.622990906,31.82,18.14880586,75.6897,,
2.646870734,28.87,24.55484435,81.7935,,
2.923267952,29.55,33.76887644,169.95,,
2.367256074,40.49,27.22477945,102.618,,
2.4454691,43.46,16.02013869,74.539,,
2.852043248,41.92,21.14895422,95.3504,,
7.312425541,18.37,19.27393964,82.4299,,
4.936040363,8.72,75.07614543,264.12,,
13.94814908,8.18,15.98419008,71.2001,,
8.293603264,9.95,37.7518786,103.01,,
4.582520816,11.7,40.48492208,156.86,,
6.725112243,3.54,28.68704018,113.63,,
8.307089531,17.89,21.61932867,47.2367,,
11.95390678,4.94,21.20795226,99.3892,,
9.815908075,3.18,23.33900251,198.78,,
9.936947886,14.22,29.19534482,92.8505,,
15.6460635,3.29,29.4558747,81.0897,,
11.24892296,8.04,20.2858345,27.0301,,
6.50628158,5.07,22.52063294,89.0582,,
9.8581556,7.25,71.00161871,255.85,,
9.527416962,8.29,24.84659631,114.129,,
9.789869367,10.33,23.72570926,152.51,,
15.8883185,20.24,43.66037699,170.343,,
14.89083624,5.63,57.18273723,118.91,,
6.758671503,18.45,19.49811472,63.5898,,
16.91916647,2.48,36.19404229,129.34,,
17.09369397,4.26,21.05656705,65.6601,,
8.866219672,18.66,20.84224765,107.85,,
10.83394286,8.17,47.6498911,77.06,,
8.267323988,11.5,26.06419865,62.23,,
6.853351086,21.6,35.63072807,70.74,,
6.455755256,35.22,33.80920211,103.61,,
6.948531592,16.72,79.06541042,137.79,,
6.229657883,9.5,46.4407476,142.509,,
15.37387874,14.76,34.3701548,128.29,,
2.952249057,4.4,13.16272337,66.2798,,
5.76961687,7.77,42.51678856,131.73,,
10.42199025,6.08,23.88384711,118.908,,
12.95757854,20.78,44.66571205,90.31,,
6.868342087,9.57,26.91997977,75.4702,,
12.17172237,10.91,34.15039928,108.13,,
10.85974754,0.87,40.86025316,132.89,,
7.933427341,16.32,52.50512782,92.6402,,
11.684907,3.94,44.80838362,84.73,,
4.596670518,4.87,42.13286914,175.89,,
9.424597747,25.7,47.8570615,180.949,,
7.5331851,18.16,17.04947318,63.4319,,
9.521919668,17.24,46.39907196,137.43,,
8.370799888,31.27,31.84945381,57.8032,,
12.40969628,26.66,21.02733896,65.9717,,
10.39966334,60.26,60.64063611,152.245,,
15.78491482,65.8,22.94941094,99.78,,
11.79050032,60.53,36.02080095,121.283,,
9.467651295,43.77,44.25004241,70.5799,,
11.74675029,76.06,18.95647794,57.6813,,
8.508432218,73.78,20.18488053,40.1001,,
14.10953971,75.04,22.8972182,43.6399,,
8.865548726,51.89,32.08420158,58.97,,
23.55519228,81.6,27.84897858,46.2699,,
19.55813962,54.67,24.3934767,77.9305,,
11.52218617,60.25,19.8732294,60.1297,,
10.74015127,39.98,41.82822305,82.9501,,
9.999204025,70.23,23.07911677,54.6696,,
9.274962689,40.74,25.64572877,48.3901,,
11.72227548,79.68,39.4332428,64.1496,,
10.9012838,71.09,33.94412819,63.22,,
11.47768508,56.62,30.68278188,52.5252,,
11.85969555,56.27,49.85741714,72.9499,,
12.40426489,78.41,38.31463442,76.1,,
9.463079969,41.47,22.3434834,35.7411,,
17.89242129,62.59,25.56933181,40.6498,,
7.762641697,82.98,46.80651589,72.7798,,
11.1417093,69.69,27.96135413,51.21,,
10.66115154,53.11,27.30244681,49.3598,,
13.15711222,65.38,36.34608608,50.97,,
10.69249735,72.1,35.92486716,71.5301,,
8.199539594,56.11,33.01970763,75.5508,,
8.760913796,62.55,35.25309747,67.24,,
8.280085658,50.46,26.59257973,69.3017,,
9.210569057,62.53,20.91014322,60.4594,,
9.988326049,56.81,22.66400216,56.0098,,
9.364010277,58.01,19.73336764,59.83,,
8.228488071,34.18,37.908799,71.7805,,
10.36090171,56.29,45.38641102,77.7826,,
9.761253044,61.15,17.07781828,70.2588,,
11.24123552,67.6,18.00367873,53.4735,,
9.857076138,60.32,18.76004572,49.4211,,
8.587844768,34.95,15.94722971,36.6208,,
10.23115187,68.79,20.16811348,62.6097,,
9.317650938,56.72,14.47083618,64.7323,,
5.105826462,10.10173793,14.97396932,40.9182,,
2.940831677,12.08235958,26.61917085,51.87,,
2.355314897,14.72129674,31.47018716,70.0901,,
3.182412132,11.70851015,30.50166804,106.831,,
4.248546583,4.69191676,24.5122296,50.6805,,
4.329084644,13.42169113,18.51697013,63.661,,
3.166219258,13.0471323,23.36615989,76.3492,,
3.002615213,10.87710307,11.77992781,39.3907,,
3.005492289,15.27036592,23.40361568,76.5814,,
3.238156706,9.53280578,33.02190831,101.2,,
4.642406332,18.91522052,17.2788976,68.2405,,
2.849860307,19.12378168,17.97355705,62.13,,
2.073853998,17.76600595,18.5370211,84.05,,
2.823563846,21.63786589,23.31890404,74.9897,,
4.468457862,13.11310573,38.64937119,76.57,,
2.304789462,15.84355442,33.5731563,32.9603,,
3.705972107,13.55363798,30.82585179,152.81,,
2.765842451,17.97882346,37.98889066,123.4,,
2.428185464,21.80741051,30.733871,95.9201,,
2.051870069,19.96228268,22.94482166,68.1292,,
2.584408561,16.36353854,29.17697572,60.5806,,
4.722911775,12.68676132,31.96795233,97.0199,,
2.815143261,20.16942506,28.05272453,82.7606,,
2.588966632,17.7191861,71.67367103,170.29,,
2.290458559,20.40352432,11.12505726,56.46,,
4.15135216,16.29188998,15.66926374,51.3,,
3.938562892,50.48,37.44629717,97.9367,,
4.222917556,65.11,50.20232367,109.37,,
4.935644837,60.29,32.44683448,105.131,,
4.686910521,66.69,26.6351607,118.568,,
4.260574479,72.11,36.27316689,130.649,,
4.878997809,50.68,24.51229309,67.2408,,
4.448900036,76.79,27.84851087,98.4701,,
4.635433077,64.97,13.39803375,41.0599,,
5.161960697,44.66,29.57474188,57.44,,
5.164243976,60.14,26.87871705,53.8629,,
5.468868765,70.13,47.80419913,198.59,,
4.490860139,38.25,25.57717187,113.02,,
4.888175,97.51,51.42521837,104.099,,
7.766487128,104.45,24.07761731,76.9414,,
5.098575671,64.35,30.57700909,69.0001,,
3.969714389,65.65,22.84375701,106.301,,
5.788917707,123.35,63.36816583,120.37,,
5.693744864,55.98,16.50597064,49.3001,,
3.676543529,52.99,49.70243802,123.04,,
4.780052381,90.48,33.36778372,80.2501,,
6.625299317,57.27,28.62129235,86.8292,,
3.282929531,55.13,39.72198151,80.6625,,
5.915112965,92.69,25.94976801,98.42,,
6.104125352,49.33,25.39420898,124.42,,
3.904557303,68.3,30.86836373,85.4478,,
5.259036673,39.01,38.94931809,81.1098,,
5.472601013,46,23.50739478,70.2802,,
4.821317662,81.85,20.2100034,49.631,,
5.593564302,56.66,41.69724436,109.64,,
5.897231421,53.15,39.02122878,81.2193,,
3.929348293,56.14,99.60446585,191.66,,
4.716801684,56.11,21.2618558,77.9203,,
7.374772407,54.15,23.16605098,74.5762,,
3.279692622,55.68,29.62588062,102.38,,
5.481827822,57.3,11.77128425,31.6187,,
5.544452931,57.15,28.26960399,92.4407,,
4.48561273,58.94,20.82268319,65.8995,,
6.528234183,50.85,27.57766445,79.9501,,
4.829682992,56.55,20.09169258,39.8807,,
7.693356271,65.4,27.22019869,107.14,,
6.119349189,66.48,22.53734894,74.5305,,
5.21671294,41.78,31.74004715,86.5485,,
5.020160218,80.28,28.81661378,49.2799,,
5.137075575,47.88,22.06806574,60.629,,
4.839236689,87.86,27.07167648,43.7228,,
6.159312153,68.4,22.74964267,40.2425,,
4.935380237,74.26,21.66626538,48.84,,
6.192764566,48.79,41.33926317,77.4602,,
4.113122434,74.68,35.01776915,65.0167,,
6.63464034,70.25,30.62634553,55.5395,,
6.148625122,44.21,93.60937731,213.48,,
6.949159199,62.53,35.9471801,109.88,,
6.71344335,52.09,34.4201525,134.63,,
5.954720296,41.58,23.70533281,104.52,,
7.441126681,28.85,49.65870698,94.9501,,
3.03047521,44.27,44.09059245,88.8705,,
3.883669342,61.04,25.24921554,112.09,,
4.081946315,56.65,28.29659988,86.3258,,
3.969859195,59.03,28.84688155,90.4024,,
5.41649957,48.44,27.48584497,99.6799,,
4.603084845,48.23,27.84454314,83.6695,,
6.022910035,81.42,32.51278024,110.72,,
5.58006461,57.23,55.8524275,100.43,,
4.832006385,51.5,31.69880778,42.5906,,
6.300233128,87.92,47.91226324,228.9,,
5.77618799,82.62,31.49665787,85.4603,,
4.343070103,66.69,35.79070789,52.7561,,
4.905938724,56.74,29.17658976,75.7622,,
4.6159199,83.9,55.05088311,125.94,,
4.695127389,62.37,35.89677417,99.4497,,
4.199454062,63.38,54.34183782,102.45,,
3.970543674,62.39,42.87970049,87.2423,,
3.798210302,46.58,39.98365595,83.98,,
3.930626682,44.4,19.86490726,78.0604,,
4.497255233,61,46.68851074,94.1201,,
4.177766867,56.48,24.97704965,76.8587,,
3.789785301,58.78,21.41730208,38.72,,
3.955687131,66.23,21.21818367,92.1501,,
3.938798641,48.62,36.53369082,124.96,,
6.123425406,95.98,28.02813371,72.9706,,
3.258377123,61.4,23.78544263,103.27,,
5.336479527,57.24,30.35932031,91.7407,,
4.385913148,78.35,23.52210817,76.3204,,
5.664985837,84.52,46.11683237,127.121,,
5.876990096,44,68.099684,212.33,,
5.715702738,68.25,43.02860773,116.542,,
4.877078973,53.2,38.93732122,146.91,,
6.399086011,49.35,19.26506984,57.0294,,
5.362944694,70.39,29.89192906,90.8192,,
4.377446592,72.26,42.9081179,502.92,,
5.916630353,43.87,36.17398573,298.56,,
4.369872165,61,46.17987028,301.25,,
6.500863137,85.97,37.92295306,319.76,,
5.607581512,49.07,41.95411565,385.44,,
4.335163112,74.82,52.26597725,295.641,,
6.740072465,84.81,46.86532538,322.069,,
5.023614922,58.9,50.97579418,266.37,,
4.54728198,54.64,58.92297887,415.79,,
4.408956667,82.87,49.30919854,255.3,,
6.223204052,64.21,49.00383957,287.68,,
4.49013306,48.5,43.78465584,328.68,,
5.368547041,65.33,41.84451559,221.75,,
6.461787128,62.29,48.39589437,455.17,,
5.853867592,81.29,49.42972616,426.27,,
3.913699222,89.06,43.54093106,174.121,,
4.963589264,56.84,49.92630369,280.16,,
4.633558015,77.7,49.12366325,262.15,,
4.915729362,63.04,40.8651195,259.49,,
4.805116167,78.03,55.91849524,424.82,,
3.842741859,60.77,44.97356561,265.88,,
3.353492936,70.18,42.31381125,292.16,,
5.280975281,62.57,51.88116156,288.99,,
4.031218268,41.27,41.55263603,234.589,,
3.900393479,60.96,45.06389716,282.62,,
5.12159583,52.4,38.66635641,285.73,,
5.054364551,59.25,51.07889408,306.483,,
4.419777448,54.46,48.90451109,353.591,,
5.342952873,47.86,34.87980971,213.4,,
5.94930529,61.91,41.54169067,294.5,,
6.932088356,79.64,58.19742598,396.75,,
4.985790613,53.42,41.97525222,283.84,,
3.807791967,66.54,43.18016582,329.13,,
5.103589822,73.38,36.8159173,208.56,,
4.765905153,62.33,38.66037152,197.847,,
4.229709108,59.37,37.24291213,234.26,,
5.033004053,75.67,41.49975814,266.18,,
4.44456969,55.05,36.38606068,233.31,,
4.207261099,68.26,68.63794176,291.28,,
5.753248166,122.16,54.7838489,307.422,,
5.786878859,45.88,55.17602933,392.75,,
4.131560844,67.65,54.33968144,362.14,,
7.1875885,81.47,47.59979468,303.77,,
6.585948367,54.8,41.83192261,257.62,,
4.689796123,73.75,51.95584339,355.05,,
6.223784303,84.6,53.81573122,341.11,,
6.474647068,66.93,47.29145652,257.042,,
5.190256292,58.93,49.47239433,355.93,,
6.01358287,92.83,49.14827751,393.83,,
5.630248689,53.19,42.83768935,249.97,,
3.712269731,77.23,45.34025428,261.89,,
5.90569787,90.04,54.16533618,264.08,,
4.828436207,53.98,53.99621444,241.992,,
3.804812383,54.88,44.73178259,278.26,,
6.956634802,103.06,44.39742254,239.761,,
4.675800545,42.3,45.15195828,301.731,,
4.044933475,75.61,42.39683501,236.93,,
5.805168229,83.51,43.23446012,254.94,,
5.219737733,49.39,44.57913304,254.15,,
3.035694267,56.77,43.33168418,309.87,,
5.632382568,78.04,47.4331922,315.33,,
5.934990136,51,51.11655981,358.58,,
4.250725109,78.07,42.97525284,205.817,,
4.388963115,43.76,40.70090837,266.12,,
4.027891555,60.41,44.77152621,305.997,,
4.822638718,77.18,45.19560577,404.24,,
5.563807551,69.85,43.77214164,280.744,,
4.783914434,64.15,54.36686251,268.981,,
5.149242859,80.46,57.91464357,353.8,,
4.126433304,44.77,51.32888512,356.75,,
4.962611377,64.03,39.54935443,243.17,,
4.894958207,47.99,53.93073607,367.24,,
5.203268953,58.07,53.84859784,859.86,,
5.64359613,74.17,17.3154338,65.3901,,
4.13714576,65.92,18.59374848,54.0593,,
4.480442419,68.24,20.95567461,88.4781,,
3.448688895,73.71,20.43551686,97.9297,,
4.435684974,71.04,16.86542286,35.0009,,
3.787974039,90.01,23.20184438,79.61,,
6.263593505,65.13,17.42661964,79.2493,,
5.285329782,65.72,20.47307131,83.9511,,
3.828966912,66.95,19.57403916,119.61,,
5.271062404,88.29,20.41460411,97.1898,,
5.751060675,52.94,19.49938238,97.0399,,
3.439325294,76.17,19.27113017,1023.57812,,
4.978352173,74.08,19.93344011,711.4905882,,
5.571322395,38.9,10.33382105,853.2003828,,
4.03138713,48.07,35.79797044,1695.519117,,
5.300084878,68.51,27.95345726,1069.802616,,
5.706683763,78.1,16.51701414,873.77151,,
5.805573641,54.42,14.26413477,823.0841409,,
5.46102876,73.97,49.08073588,296.46,,
6.381812176,50.07,57.91397981,143.333,,
6.054537457,76.37,43.79002493,290.946,,
5.350902921,57.96,69.96763653,190.7,,
6.161146659,71.33,42.37523796,274.579,,
6.783895728,57.52,86.91803855,210.8,,
5.030648032,60.51,55.93544325,361.561,,
6.434386305,76,118.1495241,231.959,,
5.693927548,56.71,38.06583606,428.72,,
6.547492183,51.85,61.84994046,213.76,,
7.069924958,76.05,55.19893719,429.779,,
4.920671731,58.79,85.25035489,274.96,,
4.647739785,73.52,50.08035525,246.217,,
5.581270074,57.72,88.18318028,260.11,,
4.758696241,73.53,87.92201506,240.751,,
5.134010019,66.71,40.87714696,300.71,,
4.727956335,37.5,93.83995584,200.217,,
5.944871996,61.24,52.0133923,362.739,,
5.653195524,55.67,82.11949283,189.909,,
7.688864104,68.29,41.58303198,320.938,,
5.485482736,53.56,69.00285331,235.27,,
5.247166569,61.1,33.46652791,336.01,,
5.694476069,49.91,70.95398565,215.456,,
5.905856207,55.23,51.89438997,415.889,,
5.785073328,63.54,79.16430707,253.658,,
5.675006753,54.67,48.1344592,307.961,,
4.118296992,55.88,91.31427497,252.898,,
4.017497953,46.11,53.93626048,387.928,,
4.475692344,70.31,75.58201872,230.59,,
4.251250975,60.38,113.6462942,275.909,,
5.087103583,71,34.63349747,837.29,,
4.982881458,45.33,2.549273865,40.7802,,
5.057061121,56.02,2.874810349,47.65,,
4.932748865,58.15,2.685970341,46.24,,
5.030093813,62.55,2.734292634,35.1099,,
4.460365088,59.51,2.92597388,70.46,,
4.353475097,48.47,5.674696062,88.5196,,
4.25461246,72.17,2.342148106,51.08,,
4.183148794,58.37,5.656547238,139.27,,
5.128340202,62.05,7.015317479,104.34,,
5.008166452,53.39,46.70499505,492.149,,
4.892396419,69.92,40.06336047,410.21,,
4.483085496,86.66,10.47473144,197.61,,
4.144502571,54.12,11.7852991,157.009,,
