PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Class
-0.799040041,-0.594373175,0.606862113,2.150195969,2.02056652,-0.745919347,0.248147522,1.831828583,-1.102719917,0.56123382,-0.876123528,Glia
-1.099032578,-0.232786157,0.375567098,-0.121362094,0.180642364,0.333828353,-0.014066454,0.199873757,0.35846653,-0.157107068,0.125734058,Glia
-1.372152406,0.105343766,-0.282418569,1.143835377,1.309497374,-0.010765838,0.040887106,-0.253227188,-0.054246854,-0.009531526,0.206450683,Glia
-0.779225059,-1.922162162,0.752080585,0.393086449,-1.531140494,1.076867592,0.043241113,-0.552159719,0.611981472,0.106463377,-0.111096659,Glia
-1.769484739,0.54055595,-0.515642239,0.718232739,-0.044972136,-0.561518697,-0.25038837,-0.424891547,-0.34749848,-0.312620473,1.770670563,Glia
-0.797101905,-1.02268374,0.349602874,2.012687426,1.323914787,0.00507971,0.206396657,1.21757839,-1.052462468,-0.127041462,-0.150122071,Glia
0.045810698,1.874616111,1.386210426,-0.225009807,0.043559551,-0.133128941,0.336855516,-0.156778588,0.069532972,0.327960409,-0.469081918,Neuron
-0.757140306,1.95495444,1.303332413,0.158007866,-0.272502507,-0.469319657,-0.170038098,-0.367618393,-0.150193988,0.167668386,-0.020074646,Neuron
-1.049868687,-0.273570585,-0.119554312,-0.6518774,0.594551408,-0.517782897,-0.33587497,0.370154247,0.467021508,0.403964682,-0.06801626,Glia
-1.234652177,-0.152765669,0.003977995,0.992822122,0.983569192,0.152085075,0.121949959,0.162878452,-0.089352553,0.003578518,-0.198733831,Glia
-0.391524208,0.876203701,-0.039954894,-0.414385137,-1.207827824,0.55731016,-0.43772507,-0.113846331,-0.652685377,-0.633975197,1.736824518,Neuron
-0.693995156,0.609223623,0.915095945,-0.151868184,-0.364972146,1.002848177,0.219698771,0.370329138,0.08618479,-0.410775151,0.361598848,Neuron
-1.751966324,-0.021851666,-0.842813847,-0.120281729,-1.106718666,-0.635066829,0.009674765,0.163306195,0.574449101,-0.056691767,-2.541796365,Glia
1.473296929,0.587258519,0.747857466,-1.957851115,0.939242307,-0.669452643,0.248454856,-0.718857359,-0.262736348,-1.04468636,-0.496098965,Neuron
0.103440885,0.967499227,0.667836799,-0.878188009,-1.408420972,1.313085591,0.151563938,0.265325453,-0.414428914,-0.805653051,1.50401876,Neuron
1.356455768,0.388709795,1.112887281,0.130649436,0.073459221,-0.315114605,-0.065106257,0.639768941,0.086513104,0.436351779,0.16370347,Neuron
-1.791705779,0.020036022,-2.050655544,-0.826499704,-0.97349684,-0.871733189,-0.222938362,-0.48466967,0.246345319,-0.455349545,-0.002462837,Glia
1.957850233,0.240029679,0.052777636,-1.379362204,1.573042309,0.475382193,0.35306773,-0.34802826,-0.590907127,-0.234531798,-0.460242497,Neuron
-1.359906742,-0.060244394,-0.038289259,1.200183729,0.02800137,0.345512371,-0.043854863,-0.504320496,-0.092770305,-0.312101518,0.167594217,Glia
0.465929204,1.673110855,1.499764995,-0.581204463,-1.215825773,-0.812794131,-0.233475661,0.229921569,-0.684437693,-0.714548621,0.225527274,Neuron
0.427508951,-5.706538301,-1.27874108,-0.906742027,-0.140233496,-0.729820373,-0.337018067,0.400523626,-0.086251031,0.469358284,0.177363784,Glia
-1.473703659,0.987355298,0.678352855,-0.452934533,0.348573021,-0.838139021,0.087189281,0.071242755,0.480982225,0.083147494,-1.22048153,Glia
1.416928476,1.043175307,0.938756589,-0.622174378,-0.064649282,0.242722176,-0.077667202,0.311659059,-0.12194793,0.033037238,-0.392089792,Neuron
-1.669411991,-0.233970884,-0.842392461,1.108777749,2.563865476,0.077321286,0.252836654,1.038648391,-0.067859063,0.246834336,-0.447666118,Glia
-0.164761145,0.971558879,-2.315751258,2.795777177,-0.896302571,-1.710401818,0.283563333,-1.211964516,-1.513913727,0.546708235,0.198176749,Neuron
-1.099767389,-2.045132601,-0.07032333,1.163076239,-1.911506005,2.157826581,-0.418419012,-0.488864438,0.554817112,-0.338371189,-0.18101238,Glia
-1.248551101,0.515600616,0.770877935,-0.770639033,4.027028168,-0.084459533,0.62657266,2.385463497,0.266620126,0.478958612,0.251189906,Glia
0.976702649,0.597693533,0.39319551,0.041254656,-0.140766558,-0.407495525,-0.059994318,0.174334347,0.025646803,0.080586056,0.382824492,Neuron
-1.346609115,0.247528952,0.944857088,-0.454494472,0.817753582,0.552772267,0.192131594,2.486514374,-0.41039091,-0.673848596,0.661925221,Glia
3.870956124,0.551452351,2.140007658,0.545663825,-1.539297407,-1.804202885,0.015560856,1.609663887,-0.091168714,-1.239844049,-1.403563424,Neuron
-0.417983127,1.15183659,1.984318458,-0.845107489,-1.477391553,0.407388324,-0.397914707,0.549673706,-0.049099691,-0.436758534,-0.013703288,Neuron
-1.317919664,-0.629167502,0.431965956,0.659089468,-0.431950854,0.736322723,0.045065093,-1.071934052,0.686869042,-0.043894494,0.275609518,Glia
-0.099809963,2.369972735,1.974257339,-1.842297841,-0.953235827,-0.824335783,-0.366997071,0.364482343,-0.039896423,0.305420452,0.12618002,Neuron
-1.556502417,1.147912593,0.968060541,-0.407315575,0.113455314,-0.637950082,0.065815064,0.736665315,-0.162233135,-0.355138143,0.635551908,Glia
-0.343178234,-1.723453828,0.618291421,-0.296000687,-1.399532997,0.565339211,0.279896676,1.241663774,0.037044933,0.056398605,-1.392796546,Glia
-0.633967487,1.172523063,-0.55141076,-1.114351568,-0.766886437,-1.410381046,-0.08928656,-0.774204679,0.233041844,0.662058573,0.205984997,Neuron
-0.881260121,-0.374528202,0.828848847,-0.099550658,-0.855852214,0.424667903,-0.35328053,0.312877402,0.122441623,-0.300117659,0.186623662,Glia
-0.986180955,1.221454489,1.887013762,-0.200169558,-1.562483009,0.33049815,-0.048161283,0.498791085,-0.265478029,-0.719404843,0.267509262,Neuron
-0.838495812,-1.066827704,0.230414053,0.080242315,0.358993443,0.460365963,0.194587471,0.270067629,0.257964706,-0.068456834,0.163756016,Glia
0.405540701,-0.811335238,-3.054029056,-0.875736184,0.749358491,-0.772659527,-0.385125818,0.456283323,0.013747557,0.588326489,0.287082031,Neuron
-0.862353692,1.182796196,0.443457345,0.684051261,0.834859246,0.558364437,-0.920471317,-1.373402717,0.682607776,0.399004548,-0.307341323,Neuron
-1.558780657,-0.562227956,-1.756762917,0.92862607,-1.574918769,0.381029032,-0.159559896,-0.975164868,-0.303938703,-0.825209315,0.928587657,Glia
1.089955783,-4.585453068,0.270299418,-2.275660243,-0.951392392,-1.680445463,0.006685362,-0.665551301,-0.453297272,-1.043689513,-0.486737644,Glia
11.27726913,2.494147309,-1.271785693,0.30437352,-0.333347301,3.041102613,0.109415756,-1.91061448,-0.219144866,0.548194588,-1.098730115,Neuron
-1.170268022,-1.133670813,-0.11776951,0.447361677,1.158905818,0.837562386,0.323520183,0.375365173,0.489595276,0.028823325,-0.246268078,Glia
9.606526967,1.359935019,-0.13807109,-0.044735047,-0.259839228,1.396557997,0.209354591,0.528542421,-0.139882643,1.957070422,0.218724652,Neuron
0.773389917,1.082430984,1.046427166,0.001196129,0.038197604,-1.073741316,-0.31716485,-0.117535073,0.324580432,0.008202566,0.011388203,Neuron
1.537103349,1.05047187,-0.178377089,-1.893828346,1.01541819,-0.623937977,0.201280437,-0.930725309,0.32292579,0.069986209,-0.39780239,Neuron
0.599932289,-5.174937465,-2.435753941,-1.552372476,0.534281206,-1.012633839,-0.354169081,0.719629695,-0.525208093,-0.5731838,0.012584699,Glia
0.408108451,0.955014659,0.453152021,-1.437375315,0.693597996,-0.37655151,0.205890421,-0.509749523,0.34167005,-0.028358145,-0.249243261,Neuron
1.613071831,-0.075515068,0.921940156,-1.100791756,-1.007389098,1.034479223,-0.138950761,0.400703154,-0.29261062,0.259867063,0.207895969,Neuron
-0.56570195,-3.023967711,-1.74025794,1.394981822,-2.281749204,1.096651063,-0.174774716,-0.41114617,-0.639325148,0.052466666,0.851993893,Glia
1.220076364,-0.794958283,-3.49389359,-2.088738959,0.636885935,-0.192161445,0.142534273,0.325894639,-0.578484766,0.016874702,0.200746326,Neuron
-1.255664677,-0.352331039,-0.370326325,-0.479250385,0.471398965,-0.231767406,-0.394331426,0.408617358,0.409545532,0.138632573,-0.090795477,Glia
-1.453434843,-0.408949841,-0.999392366,-0.095414359,0.507617061,-0.054953533,-0.031835222,-0.415236503,0.691360542,1.93E-04,-0.500324839,Glia
2.532771207,0.544100622,-0.191784787,-0.846101992,0.979895078,0.304086127,-0.178279491,-0.164560339,-0.321941545,0.001357145,-0.105354913,Neuron
-1.426424763,1.741905272,1.60860174,0.272814216,-0.219555321,-0.676810182,-0.17463146,-0.315435043,0.006269965,-0.11204173,0.003648441,Neuron
-0.044833829,0.703242541,-0.237936032,2.83282198,-1.295520073,0.589546798,1.399931393,-0.559073401,-1.119709724,-0.046169337,-0.515525288,Neuron
-0.829137324,0.318019889,1.19320669,-0.13996229,-1.754421955,1.146453824,0.129565862,0.285118789,0.102200162,-0.688616626,0.142454084,Neuron
-1.309033727,-1.010381393,-0.842919609,0.089788555,0.93303407,0.527142068,0.193879043,-0.065672866,0.5509364,-0.017913052,0.144479912,Glia
2.265472461,0.916242803,0.425642299,-1.745056716,1.511513705,-0.29736572,0.291237141,-0.885298097,-0.049471914,-0.31139232,-0.548599655,Neuron
-1.512015098,0.367943464,-0.165371354,0.459241331,1.522740535,-0.279303384,0.143380838,0.310783456,0.171161314,0.1865612,0.152951029,Glia
-1.958541896,-1.982346651,-2.11198074,1.627243136,-1.066132967,1.973115039,-0.249534052,-0.156793188,0.505253377,-0.881121605,-0.124630311,Glia
-0.933011515,1.782553937,0.519976113,-1.387851683,1.023050621,-1.402496718,0.108933704,-0.620676715,0.784937118,0.780130426,0.342112953,Neuron
-0.768821277,1.31294276,-1.352839278,-1.0886576,-0.906507312,-1.6059355,-0.372334806,-0.226322936,-0.699489946,0.027066249,0.173729627,Neuron
-1.526346603,-0.201244993,-0.238777221,1.006444566,-0.037476268,0.782704872,0.096400368,0.610940425,-0.370631394,-0.726105654,0.206324248,Glia
-0.843085842,1.322603682,1.024721048,0.268069083,-0.57082297,0.62539354,-0.804208128,-0.860781967,0.173918195,-0.092286943,0.489057347,Neuron
-0.503579865,-2.844790148,-0.402866665,0.141065912,-0.309330162,0.520888021,-0.383763238,0.035008365,0.246493763,0.133127731,-0.266698841,Glia
-1.291175991,-1.051672611,-0.606785938,1.025194899,-0.060934803,0.802191379,0.120293132,-0.100125408,0.520158518,0.160709632,-0.2377146,Glia
-0.567243978,-0.260299924,-2.068186723,-0.561222181,-0.013853006,-0.317402363,-0.661123102,0.540434954,-0.151234736,0.157892175,-0.198253567,Neuron
-1.177034549,-1.204463167,-0.100580776,0.647076237,-0.13241784,0.939547061,0.124330562,-0.474198891,0.687661387,-0.005862796,0.053665801,Glia
-1.492513697,-0.846082671,-0.631676317,0.724252239,0.81226343,0.983008727,-0.102706289,0.683539524,0.190582828,-0.30559344,-0.07897576,Glia
-1.393261446,-0.033781494,-0.289366377,1.168409827,1.335327947,-0.044098454,0.043464888,-0.359210009,-0.06892314,0.078524045,0.468229556,Glia
2.625225966,0.317268036,-1.985435964,0.362824897,-1.053692432,0.674796021,-0.159337935,0.22125174,-0.83550276,0.282538554,0.292636786,Neuron
-0.435378145,2.097097948,0.763008125,0.549729304,-0.051881097,-1.42995548,-0.204060695,0.208996997,-1.178562758,0.164477367,1.513061343,Neuron
2.022833908,0.562765067,-0.063524611,-0.562574315,0.31119526,0.173232619,-0.026925305,1.131688405,-0.459769314,0.170783019,0.480019048,Neuron
-1.21145647,0.129030199,0.007515818,0.671966259,0.725827185,-0.120229219,0.047809723,0.047405415,-0.01512363,-0.029686442,-0.252656426,Glia
-1.288815107,-0.519836604,-0.088985503,0.183042937,1.250141089,0.484601008,0.226933678,-0.159600161,0.525572188,-0.11605059,0.407024424,Glia
-0.111805472,-2.649608543,-0.183244969,0.001566847,0.512478985,-0.158901876,-0.03632156,0.3542707,0.098696796,0.350097531,0.012699886,Glia
-0.678744013,-1.372468442,1.480886906,0.58235061,0.605509701,1.188330259,0.278474513,0.100106155,0.457690006,0.103124599,0.150021513,Glia
-1.444553198,-0.482274273,-0.098678662,0.355930057,2.397453056,0.696352079,0.398102448,0.823499193,0.438066145,-8.57E-05,-0.061077788,Glia
-1.315527901,0.748238342,-0.213811056,0.567277225,0.660561852,-0.598880121,-0.041834961,-1.004882554,0.120472504,0.097578579,0.72381496,Glia
1.166248366,0.544169705,0.630708285,-0.580899119,-1.451603053,1.489247668,0.145273493,-0.311646381,-0.117957974,0.066468742,-0.088346451,Neuron
0.200629169,1.13282675,0.600388765,-1.21496814,0.837448573,-0.415663748,0.203282406,-0.588065495,0.674802293,0.460942892,-0.286681751,Neuron
-0.150923434,-0.878713143,-3.159388995,-0.642857909,-0.164571156,-0.253107859,-0.415040477,1.341170458,-0.550548508,0.05771453,0.339939293,Neuron
-1.827000252,-0.068848401,-0.619721872,1.616737934,0.877822793,0.418310465,0.009036343,-0.478771806,0.120705798,-0.164228531,0.020922069,Glia
-1.579112321,0.096972789,-0.908624656,-0.004345855,-0.286005592,-0.176852657,0.041292877,-0.085086099,0.208664954,-0.290721025,0.290968549,Glia
-0.53033067,-1.246613117,0.33032959,0.855627551,0.353679572,0.720235359,-0.394009255,0.192999665,-0.05323594,-0.043088123,-0.053241202,Glia
0.353222603,1.517454406,0.723869979,-1.301113376,-0.974981085,0.449681877,0.11628016,-0.429781644,0.059325526,-0.156620778,0.627449158,Neuron
0.336926846,0.751234155,0.202025037,-0.546372501,-0.547700406,0.130207995,-0.027033234,-0.010886956,-0.406942266,-0.700642445,0.214947697,Neuron
1.596760756,0.768044882,0.04112201,-0.868256256,0.980933056,1.006319637,0.289493717,-0.328654962,-0.343026421,0.197248574,0.465200943,Neuron
0.1068744,0.152213643,-1.09709839,4.306117688,-0.316205514,1.049167119,-0.194258064,-1.953021718,-0.473088373,0.365052019,-0.330093705,Neuron
-1.379256018,-0.260673711,-0.681830255,0.754718948,0.179252945,-0.059790692,-0.016131582,-0.167686561,-0.053084478,-0.132339184,-0.237222501,Glia
-0.738459844,-1.130243784,1.776287803,0.266392406,-0.946014749,0.169889114,-0.222661406,-0.667130437,0.579690256,0.474413297,0.016407155,Neuron
-1.04695041,-0.754301081,0.444114094,0.355344506,0.782804776,0.966580188,-0.013231228,0.992254871,0.176692962,1.51E-05,-0.124694732,Glia
3.347231272,0.785693768,0.705499189,-1.038344677,-0.005293297,1.34420496,0.29105121,0.309513625,-0.495754191,0.930960877,0.33906579,Neuron
-0.496312438,-2.21575576,1.262404862,0.435644721,-1.643051814,1.566167792,0.088277577,-0.034272371,0.211042103,0.206725755,0.338816214,Glia
4.14693891,1.888488926,1.019319748,0.068301814,-1.263405038,-0.046988542,-0.36230319,0.208255929,0.13125582,-0.017351972,0.235681285,Neuron
0.17179636,1.863308199,1.336215958,-1.255687856,-0.280040274,-0.994812485,-0.062566875,-0.717793139,0.435980535,0.542362941,0.106420278,Neuron
-1.556571911,-0.040572138,0.717680479,0.919266746,0.905876343,1.330523812,0.288895529,-0.100444013,0.730049073,-0.351793992,-0.252660394,Glia
0.643600354,1.286241666,-0.759247741,-0.797620649,1.016676234,-0.234598017,0.071670172,-1.905716332,0.451755153,0.707734188,0.060780796,Neuron
0.363915555,1.078488617,0.516743357,0.318606948,-0.044843682,0.248216879,-0.321410125,-0.481889078,-0.158033858,0.021034341,-0.247512816,Neuron
-0.864639168,1.448644499,2.471646924,-1.657634171,-1.642415398,0.492731278,0.247196123,1.016837116,0.308166542,-0.807448923,0.048433817,Neuron
-0.345566707,0.694478249,1.444006777,-1.382507453,-0.104187541,0.384054882,0.332782988,1.064248687,-0.247530116,-1.196919387,-0.229445074,Glia
-1.220540313,-0.533876971,-0.2464994,0.136160658,-0.267732153,-0.031758245,-0.306116309,0.569916493,0.102566995,-0.135133563,-0.159208719,Glia
0.249293823,0.794912277,0.64998508,-1.470022016,0.520663368,-0.100175511,0.261141611,0.230732533,0.255725649,-0.130504779,0.008296388,Neuron
0.248787789,1.142177641,0.410997992,-0.624451838,-0.731703087,1.018376504,0.102544267,-0.574980043,-0.19385162,-0.315675971,1.664911604,Neuron
0.288586098,0.770947811,-0.713354458,-0.900101963,-0.069855359,-0.186413914,0.16904201,0.417960044,-0.398512073,-0.163057566,-0.018651372,Neuron
-1.504095386,0.030172076,0.332338494,1.209265306,-0.194114956,0.587254443,0.004848861,-0.137770357,-0.084687068,-0.449714644,0.01684479,Glia
-1.863030702,0.775375861,0.673463477,0.745899652,-0.063933245,0.001009383,-0.0322326,-0.393742499,0.340071532,-0.343371337,-0.175543736,Glia
-1.327375411,0.744866053,0.190746924,0.33733303,0.652094357,-0.86183912,-0.013273275,-0.696723585,0.312621324,0.305480297,-0.305426539,Glia
1.369482793,1.930932121,0.786751642,0.451232244,-0.883234652,-0.100470723,-0.093738083,0.638360666,-0.942982191,0.282007701,-0.383472294,Neuron
0.981342952,0.836653611,-0.070102164,-0.969992071,1.225549549,0.127839212,0.210886433,-0.973184848,0.021197787,0.21620784,0.112836436,Neuron
0.084070381,1.538898382,0.624898916,-0.563814269,-0.98162017,0.180794245,-0.433861604,-0.461381278,-0.224047193,0.162124563,0.479046539,Neuron
0.347014137,1.568749856,0.794559277,-1.409607391,0.492174028,0.130333768,0.248456713,0.244890092,0.016738918,0.067355447,0.782708304,Neuron
-1.377787552,0.777899691,-0.055560996,0.113716769,0.252285867,-0.674901483,-0.078727225,-0.48555541,-0.088575966,-0.135694448,1.250935383,Glia
-0.279874908,1.569554339,0.664763056,-0.898371811,-0.160210808,0.091238736,0.105332387,-0.771082972,0.339368733,0.207640968,0.756205622,Neuron
-0.042537477,0.229303441,-2.078739987,-0.71752115,1.280153356,-1.697577091,-0.192551013,-0.091358203,-0.17111275,0.182367489,-0.979399006,Neuron
-0.997252468,-0.170262171,1.188308121,-0.565991458,2.312225608,0.458424264,0.500329314,1.910964094,0.22099205,0.259542511,0.313484377,Glia
1.292680592,0.534275801,-2.889630146,-1.073488754,-0.043773019,-0.456450223,-0.373886859,0.395607373,-0.488730751,-0.1428495,0.716813713,Neuron
-1.329501873,-0.319670564,0.995375149,0.465013959,0.69324576,1.080275146,0.291660644,0.204600946,0.649907324,-0.231181344,-0.071775564,Glia
-2.107907353,-0.39401785,-0.97627578,2.256638942,0.583938613,1.368360276,-0.185323487,-2.453162673,1.477669992,-0.010947152,-1.161368358,Neuron
-0.093820042,-3.779389959,-0.600730831,-0.397622936,-1.031459651,0.630083493,-0.295519087,0.491591864,0.045974788,0.556827175,-0.112281149,Glia
-1.248087612,0.128295181,1.160488484,0.167549605,0.447703249,0.590329229,0.203821541,-0.454054847,0.860245911,0.038422418,0.002557692,Glia
-1.82343336,-2.592483591,-7.19121813,-2.359475782,-1.890398999,-1.71909837,-0.347657474,0.513247263,0.796844693,0.084915642,-1.794732817,Glia
1.26022235,0.781438956,-1.855905693,4.857611703,-1.172716865,1.12693767,-0.070919926,-2.004544839,-1.655791028,0.274766269,0.820239023,Neuron
-1.170345224,-1.113351605,0.472893316,-0.004629056,0.440790758,1.519381341,0.415232632,1.902792879,0.128320077,-0.493531886,-0.294495554,Glia
-1.572058617,-0.231876234,-0.980274553,1.376283158,1.328356191,0.315346096,0.14267938,0.13981567,8.34E-04,-0.177775467,-0.749701891,Glia
-1.025793166,1.696432198,1.200613746,-0.064598735,0.978201022,-0.534998645,-0.752616121,-0.952100309,0.901452668,0.719926849,-1.015747046,Neuron
-1.41621256,-0.356149592,-0.060994294,0.971654792,1.171910334,1.059046776,0.231199441,-0.633395319,0.882113379,0.053416662,-0.492887083,Glia
2.817174389,0.107849022,-2.048204877,-0.821211344,0.122087834,0.83109121,-0.642639927,0.061596326,-0.899683536,0.17740939,0.448028274,Neuron
-1.452323552,-0.596496616,-0.997849242,1.233874802,1.197943986,0.472426306,0.16176257,0.6337124,-0.362603748,-0.251103299,0.026862787,Glia
-1.334321087,0.07293496,0.636283758,0.379219392,0.266540035,0.831453025,0.204321831,-0.380371709,0.772241568,-0.239488948,-0.424910394,Glia
19.49566067,4.981634133,-2.078733921,0.260428198,0.022342908,3.682840754,-0.005939346,-2.190419304,-0.186814482,1.681054649,-0.643965162,Neuron
-1.111587678,-2.16773961,-2.397915812,0.847056718,-1.495342605,-0.168811363,-0.17244869,-0.796809629,-0.04598148,-0.006373868,-0.022289872,Glia
